RowNumber,CustomerId,CreditScore,Geography,Gender,Age,Tenure,Balance,NumOfProducts,HasCrCard,IsActiveMember,EstimatedSalary,balance_salary_ratio,products_per_year,age_group,engagement_score,credit_score_band,is_zero_balance,high_value_customer,tenure_stability,age_tenure_ratio,inactive_high_balance,clv_estimated,Exited
7719,10298537,672,2,1,77,3,229712.33,1,0,0,80056.77,2.869332108551112,0.25,3,0.075,2,0,0,1,19.25,1,3576.23,1
7720,16431512,846,0,1,60,5,0.0,2,0,0,99361.02,0.0,0.3333333333333333,2,0.15,4,1,0,1,10.0,0,5000.0,0
7721,11743493,573,0,0,45,2,64615.02,2,1,0,174145.8,0.37103765329021265,0.6666666666666666,1,0.35,0,0,0,0,15.0,1,5000.0,1
7722,18038463,315,2,1,37,1,0.0,1,0,0,199133.84,0.0,0.5,1,0.075,0,1,0,0,18.5,0,5000.0,0
7723,14031169,622,0,0,39,1,0.0,1,1,1,194887.24,0.0,0.5,1,0.775,1,1,0,0,19.5,0,5000.0,0
7724,13558967,518,0,1,57,5,186640.61,4,0,1,35566.72,5.247471864938207,0.6666666666666666,2,0.8,0,0,0,1,9.5,0,2690.83,0
7725,12988633,352,2,1,48,1,70614.92,2,0,0,115997.04,0.6087595962828337,1.0,2,0.15,0,0,0,0,24.0,1,5000.0,1
7726,10964890,772,0,0,48,0,198047.45,2,0,0,123764.81,1.6001789993536988,2.0,2,0.15,3,0,0,0,48.0,1,5000.0,1
7727,12064144,648,0,1,45,9,139829.17,3,0,0,158755.05,0.8807801025535721,0.3,1,0.225,1,0,0,2,4.5,1,5000.0,1
7728,18916483,644,0,0,87,10,0.0,2,0,0,102093.68,0.0,0.18181818181818182,3,0.15,1,1,0,2,7.909090909090909,0,5000.0,0
7729,15337787,650,1,0,66,5,54779.33,1,0,0,99557.87,0.5502204876371136,0.16666666666666666,3,0.075,1,0,0,1,11.0,1,5000.0,1
7730,16131291,841,0,1,84,6,42974.8,2,0,0,78283.46,0.5489569705149655,0.2857142857142857,3,0.15,4,0,0,2,12.0,0,4866.82,1
7731,14860514,679,1,1,87,1,107447.34,2,0,0,148832.19,0.7219313111544542,1.0,3,0.15,2,0,0,0,43.5,1,5000.0,1
7732,16672915,693,0,1,64,0,0.0,2,1,1,134270.41,0.0,2.0,3,0.85,2,1,0,0,64.0,0,5000.0,0
7733,12486728,713,0,0,24,0,129005.84,1,1,0,196990.74,0.6548794380921759,1.0,0,0.275,2,0,0,0,24.0,1,5000.0,0
7734,14925097,699,0,1,90,2,188332.81,2,1,1,121494.52,1.5501214365764269,0.6666666666666666,3,0.85,2,0,0,0,30.0,0,5000.0,0
7735,14997964,687,2,0,53,1,227668.06,1,1,1,184595.42,1.2333286853558698,0.5,2,0.775,2,0,1,0,26.5,0,5000.0,0
7736,14408499,341,0,0,46,8,150605.99,1,1,0,193800.7,0.7771138746460944,0.1111111111111111,2,0.275,0,0,0,2,5.111111111111111,1,5000.0,0
7737,17366942,521,1,1,49,8,0.0,2,0,0,17074.87,0.0,0.2222222222222222,2,0.15,0,1,0,2,5.444444444444445,0,1176.24,0
7738,15334882,451,0,0,24,8,0.0,1,0,1,17175.19,0.0,0.1111111111111111,0,0.575,0,1,0,2,2.6666666666666665,0,1014.11,0
7739,10298775,790,0,1,67,3,226884.92,2,0,0,196547.99,1.154342843481414,0.5,3,0.15,3,0,1,1,16.75,1,5000.0,1
7740,11652814,621,0,1,21,4,0.0,1,1,1,123897.55,0.0,0.2,0,0.775,1,1,0,1,4.2,0,5000.0,0
7741,13309082,584,1,1,72,3,28256.94,2,0,1,63807.25,0.4428414820967508,0.5,3,0.65,1,0,0,1,18.0,0,3323.52,0
7742,16328321,587,0,0,80,1,0.0,2,1,1,93883.63,0.0,1.0,3,0.85,1,1,0,0,40.0,0,4258.72,0
7743,17044333,675,2,1,49,5,11532.87,2,1,0,94277.45,0.12232774297837948,0.3333333333333333,2,0.35,2,0,0,1,8.166666666666666,0,5000.0,0
7744,15845828,720,2,0,46,5,188482.26,2,0,1,29769.03,6.331275447152724,0.3333333333333333,2,0.65,2,0,0,1,7.666666666666667,0,1752.53,0
7745,11711539,411,2,1,68,2,40673.46,2,1,0,183033.77,0.2222171230089234,0.6666666666666666,3,0.35,0,0,0,0,22.666666666666668,0,5000.0,0
7746,17555766,847,1,0,82,3,0.0,1,0,1,71039.65,0.0,0.25,3,0.575,4,1,0,1,20.5,0,3171.51,0
7747,19623153,719,1,0,25,5,0.0,2,1,1,114306.05,0.0,0.3333333333333333,0,0.85,2,1,0,1,4.166666666666667,0,5000.0,0
7748,19688363,413,1,0,52,1,224801.59,2,1,1,175211.59,1.283021899282466,1.0,2,0.85,0,0,1,0,26.0,0,5000.0,0
7749,11056109,633,0,1,42,6,17217.38,1,0,1,178995.19,0.09618852781168136,0.14285714285714285,1,0.575,1,0,0,2,6.0,0,5000.0,0
7750,11450215,536,2,1,18,3,79601.32,1,1,0,45521.1,1.748630225758478,0.25,0,0.275,0,0,0,1,4.5,1,2032.99,0
7751,12368507,507,2,1,18,7,196843.78,1,0,1,42181.66,4.666462001210924,0.125,0,0.575,0,0,0,2,2.25,0,2371.0,0
7752,17630231,777,0,1,57,8,143992.58,1,0,0,36230.59,3.9742274628300884,0.1111111111111111,2,0.075,3,0,0,2,6.333333333333333,1,2140.75,0
7753,14839776,457,2,0,75,4,108359.2,2,1,0,54450.19,1.9900244604387891,0.4,3,0.35,0,0,0,1,15.0,1,3019.89,1
7754,14507653,761,2,1,62,3,111706.72,1,0,1,70733.32,1.5792435694582205,0.25,3,0.575,3,0,0,1,15.5,0,3158.9,0
7755,13122312,650,0,1,36,5,128067.81,1,0,1,148263.2,0.8637810745952158,0.16666666666666666,1,0.575,1,0,0,1,6.0,0,5000.0,0
7756,15717094,750,2,0,51,0,248744.18,1,1,0,38858.73,6.401078442902202,1.0,2,0.275,3,0,0,0,51.0,1,1401.65,1
7757,11060866,710,0,1,90,2,170044.22,2,0,0,51232.23,3.319022048775765,0.6666666666666666,3,0.15,2,0,0,0,30.0,1,2497.96,1
7758,11434948,641,0,0,80,1,124329.75,1,0,1,81755.93,1.5207242982338012,0.5,3,0.575,1,0,0,0,40.0,0,3180.1,0
7759,19504107,404,0,1,26,3,83853.21,2,1,1,14435.9,5.808255927519066,0.5,0,0.85,0,0,0,1,6.5,0,752.72,0
7760,17502360,847,1,1,66,6,0.0,2,0,0,57877.37,0.0,0.2857142857142857,3,0.15,4,1,0,2,9.428571428571429,0,3597.96,1
7761,19735396,653,0,0,64,2,231040.89,2,1,1,98236.99,2.351848709445297,0.6666666666666666,3,0.85,1,0,0,0,21.333333333333332,0,4788.61,0
7762,16605876,497,2,1,45,5,0.0,2,1,0,115762.24,0.0,0.3333333333333333,1,0.35,0,1,0,1,7.5,0,5000.0,0
7763,17439249,441,0,0,45,7,0.0,2,0,0,130527.25,0.0,0.25,1,0.15,0,1,0,2,5.625,0,5000.0,0
7764,17207518,364,0,1,71,7,20924.0,1,1,0,84558.13,0.2474481466401085,0.125,3,0.275,0,0,0,2,8.875,0,4749.03,0
7765,14736640,473,1,1,88,5,159161.53,2,0,1,116885.47,1.3616762487565925,0.3333333333333333,3,0.65,0,0,0,1,14.666666666666666,0,5000.0,1
7766,18822329,373,0,1,41,6,192919.17,2,0,0,173307.59,1.1131541142882764,0.2857142857142857,1,0.15,0,0,1,2,5.857142857142857,1,5000.0,0
7767,13819952,789,1,1,87,4,159846.38,3,0,1,147849.25,1.081137028851828,0.6,3,0.725,3,0,0,1,17.4,0,5000.0,0
7768,11007545,540,0,0,80,5,203899.74,3,0,1,119195.85,1.7106134935612811,0.5,3,0.725,0,0,0,1,13.333333333333334,0,5000.0,0
7769,17978911,644,2,1,21,8,193833.39,1,1,0,157553.97,1.2302588106233654,0.1111111111111111,0,0.275,1,0,1,2,2.3333333333333335,1,5000.0,0
7770,15213776,743,1,0,39,5,243254.15,1,0,1,65715.02,3.7015958970126306,0.16666666666666666,1,0.575,3,0,0,1,6.5,0,3314.71,0
7771,18545815,829,0,0,51,3,0.0,2,0,1,191803.23,0.0,0.5,2,0.65,4,1,0,1,12.75,0,5000.0,0
7772,14397764,549,0,1,67,10,0.0,1,0,0,141039.15,0.0,0.09090909090909091,3,0.075,0,1,0,2,6.090909090909091,0,5000.0,0
7773,13285888,328,0,0,34,10,0.0,1,1,0,137628.99,0.0,0.09090909090909091,1,0.275,0,1,0,2,3.090909090909091,0,5000.0,0
7774,17917574,636,2,1,49,9,193897.96,3,1,1,159214.57,1.2178329041562956,0.3,2,0.925,1,0,1,2,4.9,0,5000.0,0
7775,10637028,821,1,0,24,9,0.0,2,1,0,10746.22,0.0,0.2,0,0.35,4,1,0,2,2.4,0,776.59,0
7776,11143405,497,0,1,25,4,115061.94,1,1,1,36858.12,3.121668124469602,0.2,0,0.775,0,0,0,1,5.0,0,1752.76,0
7777,17315547,356,0,0,50,10,0.0,1,1,0,118904.35,0.0,0.09090909090909091,2,0.275,0,1,0,2,4.545454545454546,0,5000.0,1
7778,18372774,693,2,1,65,7,0.0,2,1,1,125482.95,0.0,0.25,3,0.85,2,1,0,2,8.125,0,5000.0,0
7779,19503829,641,0,1,51,9,166033.93,2,1,0,180434.95,0.9201820923158605,0.2,2,0.35,1,0,1,2,5.1,1,5000.0,0
7780,19323822,384,1,1,46,0,0.0,2,0,0,111131.72,0.0,2.0,2,0.15,0,1,0,0,46.0,0,4667.58,0
7781,19821131,301,2,1,55,1,242814.12,1,1,0,60971.87,3.982330502074119,0.5,2,0.275,0,0,0,0,27.5,1,2373.01,0
7782,16746706,586,0,0,65,0,183837.36,1,0,1,102948.49,1.7857044265105149,1.0,3,0.575,1,0,0,0,65.0,0,3708.14,0
7783,12178444,381,1,1,71,10,37067.39,4,0,0,69948.2,0.5299187124370257,0.36363636363636365,3,0.3,0,0,0,2,6.454545454545454,0,5000.0,1
7784,11148747,402,0,0,58,3,127084.24,2,0,0,139269.03,0.9125024242473417,0.5,2,0.15,0,0,0,1,14.5,1,5000.0,0
7785,16074533,470,0,1,24,0,104456.64,1,0,0,126284.01,0.827149952318173,1.0,0,0.075,0,0,0,0,24.0,1,4547.36,0
7786,19878159,558,2,1,21,8,103228.22,1,1,1,45998.05,2.2441380854604605,0.1111111111111111,0,0.775,0,0,0,2,2.3333333333333335,0,2716.9,0
7787,10339282,750,1,1,43,8,0.0,2,0,1,80533.98,0.0,0.2222222222222222,1,0.65,3,1,0,2,4.777777777777778,0,5000.0,0
7788,14261756,537,2,1,33,10,0.0,1,0,1,138583.67,0.0,0.09090909090909091,1,0.575,0,1,0,2,3.0,0,5000.0,0
7789,10029951,760,1,0,58,6,184064.24,2,0,1,189406.13,0.9717915054200968,0.2857142857142857,2,0.65,3,0,1,2,8.285714285714286,0,5000.0,0
7790,15580920,633,0,1,70,7,187720.23,1,0,1,85188.49,2.203560908745903,0.125,3,0.575,1,0,0,2,8.75,0,4786.24,0
7791,19344671,516,1,0,36,6,173642.67,2,1,1,147203.75,1.1795996392779446,0.2857142857142857,1,0.85,0,0,0,2,5.142857142857143,0,5000.0,0
7792,11848412,580,1,1,53,7,190653.75,1,0,1,90155.61,2.1146951953938817,0.125,2,0.575,1,0,0,2,6.625,0,5000.0,0
7793,11360549,377,0,1,34,5,58547.33,1,1,1,82328.8,0.7111316922912482,0.16666666666666666,1,0.775,0,0,0,1,5.666666666666667,0,4150.0,0
7794,17028318,837,0,1,52,0,0.0,1,1,0,130286.13,0.0,1.0,2,0.275,4,1,0,0,52.0,0,4690.59,0
7795,18926534,466,1,0,46,1,44508.36,1,0,0,192475.15,0.2312409095880191,0.5,2,0.075,0,0,0,0,23.0,0,5000.0,1
7796,13716286,796,1,1,18,10,203144.07,2,0,0,71156.79,2.8548395052741244,0.18181818181818182,0,0.15,3,0,0,2,1.6363636363636365,1,5000.0,0
7797,10383150,655,0,0,67,0,0.0,1,1,1,94325.76,0.0,1.0,3,0.775,1,1,0,0,67.0,0,3395.92,0
7798,12977024,462,2,1,40,0,0.0,1,0,1,20250.43,0.0,1.0,1,0.575,0,1,0,0,40.0,0,729.1,0
7799,11964207,568,0,1,74,8,8144.92,2,1,0,129610.36,0.0628410966446151,0.2222222222222222,3,0.35,0,0,0,2,8.222222222222221,0,5000.0,0
7800,16484548,366,0,0,68,10,248792.52,2,1,0,81326.14,3.059157373540985,0.18181818181818182,3,0.35,0,0,0,2,6.181818181818182,1,5000.0,1
7801,19527707,639,0,0,32,4,0.0,2,1,0,32739.32,0.0,0.4,1,0.35,1,1,0,1,6.4,0,1815.25,0
7802,12926951,335,2,0,84,1,53718.12,1,1,1,127759.24,0.42046038736307945,0.5,3,0.775,0,0,0,0,42.0,0,4967.84,0
7803,12186761,652,0,1,19,6,141563.43,3,0,0,139203.83,1.016943377611251,0.42857142857142855,0,0.225,1,0,0,2,2.7142857142857144,1,5000.0,0
7804,16151440,409,0,0,61,0,0.0,3,0,0,33483.27,0.0,3.0,3,0.225,0,1,0,0,61.0,0,1607.26,1
7805,15291607,370,0,1,78,3,120393.35,1,1,1,123901.0,0.9716820551726365,0.25,3,0.775,0,0,0,1,19.5,0,5000.0,0
7806,15830469,422,1,0,58,6,238593.26,2,1,1,170363.17,1.400489668690312,0.2857142857142857,2,0.85,0,0,1,2,8.285714285714286,0,5000.0,1
7807,15254869,349,2,1,59,9,0.0,2,1,1,112882.9,0.0,0.2,2,0.85,0,1,0,2,5.9,0,5000.0,0
7808,17502129,789,0,0,53,1,89368.99,2,1,0,161349.64,0.5538806043781419,1.0,2,0.35,3,0,0,0,26.5,1,5000.0,0
7809,17566450,815,2,1,22,6,44329.67,2,1,1,103553.54,0.42808041057398355,0.2857142857142857,0,0.85,4,0,0,2,3.142857142857143,0,5000.0,0
7810,14511009,809,0,0,68,0,30498.56,1,0,0,54137.42,0.5633441094143494,1.0,3,0.075,4,0,0,0,68.0,0,1949.53,0
7811,17385861,695,0,0,89,5,0.0,1,0,0,39338.49,0.0,0.16666666666666666,3,0.075,2,1,0,1,14.833333333333334,0,1982.88,0
7812,17910587,426,1,0,77,7,85256.56,2,1,0,53762.98,1.5857561140376883,0.25,3,0.35,0,0,0,2,9.625,1,3523.47,1
7813,10270434,718,1,1,22,0,104894.46,1,0,0,131879.19,0.7953769250711574,1.0,0,0.075,2,0,0,0,22.0,1,4748.93,1
7814,14250626,718,0,1,34,8,234616.11,2,0,0,65448.96,3.5846639172888723,0.2222222222222222,1,0.15,2,0,0,2,3.7777777777777777,1,4510.7,0
7815,18971846,430,1,0,80,10,53962.44,1,1,1,113898.64,0.47377182228144005,0.09090909090909091,3,0.775,0,0,0,2,7.2727272727272725,0,5000.0,0
7816,13904722,760,0,0,71,3,96452.37,1,1,1,162703.83,0.5928058189790678,0.25,3,0.775,3,0,0,1,17.75,0,5000.0,0
7817,19218637,849,1,0,45,8,227843.46,1,1,1,28756.33,7.92296990019588,0.1111111111111111,1,0.775,4,0,0,2,5.0,0,1700.35,0
7818,10507659,508,1,1,36,5,0.0,1,0,0,32279.56,0.0,0.16666666666666666,1,0.075,0,1,0,1,6.0,0,1627.0,0
7819,19881680,624,2,1,52,10,201674.1,1,1,1,149936.04,1.3450585659154002,0.09090909090909091,2,0.775,1,0,0,2,4.7272727272727275,0,5000.0,0
7820,15357910,780,0,1,20,6,98870.58,2,0,1,15723.22,6.287789155837301,0.2857142857142857,0,0.65,3,0,0,2,2.857142857142857,0,978.61,0
7821,13235520,444,1,0,24,8,0.0,2,1,0,49319.8,0.0,0.2222222222222222,0,0.35,0,1,0,2,2.6666666666666665,0,3397.23,0
7822,11490964,844,1,1,23,1,0.0,2,1,0,92085.16,0.0,1.0,0,0.35,4,1,0,0,11.5,0,4177.28,0
7823,17357388,467,0,1,79,2,0.0,2,1,1,193808.52,0.0,0.6666666666666666,3,0.85,0,1,0,0,26.333333333333332,0,5000.0,0
7824,17193200,833,0,0,21,4,0.0,1,1,1,109557.69,0.0,0.2,0,0.775,4,1,0,1,4.2,0,5000.0,0
7825,10603708,428,2,1,59,9,0.0,2,1,0,37077.61,0.0,0.2,2,0.35,0,1,0,2,5.9,0,2678.56,0
7826,15547576,708,0,0,39,7,0.0,1,0,1,120874.69,0.0,0.125,1,0.575,2,1,0,2,4.875,0,5000.0,0
7827,17805955,589,2,1,74,2,177056.62,1,1,0,81516.53,2.17200668371576,0.3333333333333333,3,0.275,1,0,0,0,24.666666666666668,1,3406.06,1
7828,11456310,504,0,1,27,9,222420.47,1,1,1,21054.04,10.5637638304178,0.1,0,0.775,0,0,0,2,2.7,0,1306.0,0
7829,15572084,541,2,1,86,6,0.0,2,0,0,105742.66,0.0,0.2857142857142857,3,0.15,0,1,0,2,12.285714285714286,0,5000.0,0
7830,13796891,425,0,1,24,4,69637.11,1,0,0,130798.04,0.5323977148456136,0.2,0,0.075,0,0,0,1,4.8,1,5000.0,0
7831,19060002,670,2,0,81,4,0.0,1,1,1,192483.89,0.0,0.2,3,0.775,2,1,0,1,16.2,0,5000.0,0
7832,15697629,847,1,1,29,7,203854.32,1,0,0,147844.63,1.3788322319706035,0.125,0,0.075,4,0,0,2,3.625,1,5000.0,0
7833,14530640,622,0,1,20,9,223956.81,1,1,0,158308.62,1.4146759369392714,0.1,0,0.275,1,0,1,2,2.0,1,5000.0,0
7834,10526976,452,1,1,20,5,73211.38,1,0,0,183265.63,0.3994801454034485,0.16666666666666666,0,0.075,0,0,0,1,3.3333333333333335,1,5000.0,1
7835,15311100,669,1,0,76,9,128515.27,1,0,1,71463.39,1.7983119984652496,0.1,3,0.575,1,0,0,2,7.6,0,4426.5,0
7836,15475743,541,0,0,43,7,153889.53,1,0,1,117442.0,1.3103337789395706,0.125,1,0.575,0,0,0,2,5.375,0,5000.0,0
7837,13828230,807,0,1,49,0,0.0,1,0,1,194549.63,0.0,1.0,2,0.575,4,1,0,0,49.0,0,5000.0,0
7838,19535599,445,1,1,79,8,199131.99,2,1,1,115048.66,1.7308351019898711,0.2222222222222222,3,0.85,0,0,0,2,8.777777777777779,0,5000.0,0
7839,19893573,585,1,1,37,6,0.0,2,1,1,34819.24,0.0,0.2857142857142857,1,0.85,1,1,0,2,5.285714285714286,0,2164.52,0
7840,14280905,573,0,0,59,5,224196.41,3,0,0,192054.68,1.1673511035966238,0.5,2,0.225,0,0,1,1,9.833333333333334,1,5000.0,1
7841,12090810,788,2,1,40,6,139344.62,1,1,1,77040.59,1.8086934602466018,0.14285714285714285,1,0.775,3,0,0,2,5.714285714285714,0,4106.38,0
7842,19891874,360,0,1,22,0,209100.39,1,0,0,57905.74,3.6109853533457423,1.0,0,0.075,0,0,0,0,22.0,1,2086.73,1
7843,18647618,640,0,0,92,9,17026.89,3,0,1,129794.77,0.13118216410288255,0.3,3,0.725,1,0,0,2,9.2,0,5000.0,1
7844,16745483,745,1,1,46,9,112520.75,2,1,1,76975.76,1.4617496241722827,0.2,2,0.85,3,0,0,2,4.6,0,5000.0,0
7845,12047557,499,0,0,81,10,107689.37,1,0,0,88149.28,1.2216565846415917,0.09090909090909091,3,0.075,0,0,0,2,7.363636363636363,1,5000.0,1
7846,12624514,578,0,1,50,6,52514.72,1,0,1,50979.64,1.0300914229401592,0.14285714285714285,2,0.575,0,0,0,2,7.142857142857143,0,2716.87,0
7847,17267082,462,1,0,83,2,142601.2,2,0,1,17189.38,8.29540708233326,0.6666666666666666,3,0.65,0,0,0,0,27.666666666666668,0,838.98,0
7848,13289177,531,0,1,30,6,188873.13,2,1,0,23850.78,7.9186178138486945,0.2857142857142857,0,0.35,0,0,0,2,4.285714285714286,1,1484.58,0
7849,11242917,823,0,1,58,3,125862.52,1,0,0,62629.22,2.00961325060011,0.25,2,0.075,4,0,0,1,14.5,1,2797.31,1
7850,11985736,500,1,1,45,5,0.0,1,0,1,90340.29,0.0,0.16666666666666666,1,0.575,0,1,0,1,7.5,0,4553.26,1
7851,19978377,411,1,1,92,8,76780.01,2,1,0,167046.99,0.45962845766656635,0.2222222222222222,3,0.35,0,0,0,2,10.222222222222221,1,5000.0,1
7852,10512211,619,2,0,43,1,78096.36,1,1,1,50725.36,1.5395616795685714,0.5,1,0.775,1,0,0,0,21.5,0,1973.16,0
7853,10670942,558,1,1,75,5,0.0,2,0,0,134326.76,0.0,0.3333333333333333,3,0.15,0,1,0,1,12.5,0,5000.0,1
7854,12944697,729,0,1,55,5,197113.24,1,0,0,185940.57,1.060081615961401,0.16666666666666666,2,0.075,2,0,1,1,9.166666666666666,1,5000.0,0
7855,19727691,320,0,0,48,10,41259.04,1,0,0,87217.97,0.4730512181008329,0.09090909090909091,2,0.075,0,0,0,2,4.363636363636363,0,5000.0,0
7856,10914918,797,2,1,70,5,41692.91,2,1,0,195983.28,0.21273599086620623,0.3333333333333333,3,0.35,3,0,0,1,11.666666666666666,0,5000.0,0
7857,15011919,686,0,0,66,3,0.0,2,1,0,131120.62,0.0,0.5,3,0.35,2,1,0,1,16.5,0,5000.0,0
7858,13786654,763,0,0,53,4,0.0,2,0,0,191836.28,0.0,0.4,2,0.15,3,1,0,1,10.6,0,5000.0,0
7859,12448171,524,2,1,22,3,0.0,2,1,1,66041.81,0.0,0.5,0,0.85,0,1,0,1,5.5,0,3439.58,0
7860,17893427,545,1,0,23,1,0.0,2,0,0,134452.6,0.0,1.0,0,0.15,0,1,0,0,11.5,0,5000.0,0
7861,19201733,484,1,0,62,7,0.0,2,0,0,40178.96,0.0,0.25,3,0.15,0,1,0,2,7.75,0,2632.63,1
7862,11338976,759,0,0,22,8,0.0,1,1,1,183550.75,0.0,0.1111111111111111,0,0.775,3,1,0,2,2.4444444444444446,0,5000.0,0
7863,15366844,339,0,1,63,2,0.0,2,1,0,74166.07,0.0,0.6666666666666666,3,0.35,0,1,0,0,21.0,0,3613.39,0
7864,19000886,591,0,1,84,5,0.0,2,0,1,40138.44,0.0,0.3333333333333333,3,0.65,1,1,0,1,14.0,0,2360.3,0
7865,13853760,443,1,0,77,8,0.0,2,1,1,110572.02,0.0,0.2222222222222222,3,0.85,0,1,0,2,8.555555555555555,0,5000.0,0
7866,15430597,651,0,0,70,7,11133.7,1,0,0,41795.13,0.26638112188855767,0.125,3,0.075,1,0,0,2,8.75,0,2347.52,0
7867,16997270,831,0,1,38,0,195456.58,2,0,0,63211.38,3.0920617132276935,2.0,1,0.15,4,0,0,0,38.0,1,2657.12,0
7868,19107657,671,0,1,67,0,65229.48,2,0,0,82501.37,0.7906376507729416,2.0,3,0.15,2,0,0,0,67.0,1,3465.91,1
7869,15478600,324,1,0,31,0,0.0,1,0,0,37910.68,0.0,1.0,1,0.075,0,1,0,0,31.0,0,1364.8,0
7870,13430405,520,1,0,86,5,0.0,3,0,1,17666.03,0.0,0.5,3,0.725,0,1,0,1,14.333333333333334,0,1187.28,0
7871,14406583,317,0,0,24,10,221411.2,1,1,1,81232.43,2.7256167811700185,0.09090909090909091,0,0.775,0,0,0,2,2.1818181818181817,0,5000.0,0
7872,12684209,567,0,0,58,0,92748.92,2,1,1,49381.45,1.878175748671846,2.0,2,0.85,0,0,0,0,58.0,0,2075.09,0
7873,11421688,395,0,1,54,7,164268.93,2,1,0,137562.61,1.1941307006991166,0.25,2,0.35,0,0,0,2,6.75,1,5000.0,0
7874,17766646,681,0,0,23,8,144214.88,2,1,1,10042.2,14.35945515373586,0.2222222222222222,0,0.85,2,0,0,2,2.5555555555555554,0,693.36,0
7875,17751955,594,1,1,31,10,196783.24,2,1,0,133071.81,1.4787636933495278,0.18181818181818182,1,0.35,1,0,0,2,2.8181818181818183,1,5000.0,1
7876,18655787,469,0,1,71,6,85687.16,2,1,0,113240.71,0.7566749036198764,0.2857142857142857,3,0.35,0,0,0,2,10.142857142857142,1,5000.0,0
7877,12587401,772,1,1,62,10,151874.93,2,0,0,109428.07,1.387884681830888,0.18181818181818182,3,0.15,3,0,0,2,5.636363636363637,1,5000.0,1
7878,19048936,711,2,0,30,4,0.0,1,0,1,106459.52,0.0,0.2,0,0.575,2,1,0,1,6.0,0,5000.0,0
7879,18293013,645,2,1,28,2,15678.09,2,1,0,113027.45,0.13870923647984204,0.6666666666666666,0,0.35,1,0,0,0,9.333333333333334,0,5000.0,0
7880,19571504,495,2,1,67,10,13331.28,2,1,0,106251.21,0.12546826084840965,0.18181818181818182,3,0.35,0,0,0,2,6.090909090909091,0,5000.0,1
7881,12507673,450,0,1,67,5,0.0,1,1,0,94809.35,0.0,0.16666666666666666,3,0.275,0,1,0,1,11.166666666666666,0,4778.47,0
7882,13268636,622,0,1,48,3,161986.73,1,1,1,74564.36,2.1724126323536828,0.25,2,0.775,1,0,0,1,12.0,0,3330.35,0
7883,13999492,735,0,1,19,7,155216.41,2,1,0,78989.75,1.964994762044923,0.25,0,0.35,2,0,0,2,2.375,1,5000.0,0
7884,13942501,761,1,1,20,4,187059.74,2,1,1,28434.89,6.578297355911842,0.4,0,0.85,3,0,0,1,4.0,0,1578.55,0
7885,19533451,728,0,1,29,8,8835.68,1,1,1,84908.46,0.10406001875409407,0.1111111111111111,0,0.775,2,0,0,2,3.2222222222222223,0,5000.0,0
7886,18946039,312,0,1,22,8,0.0,2,0,0,103170.3,0.0,0.2222222222222222,0,0.15,0,1,0,2,2.4444444444444446,0,5000.0,0
7887,10623039,842,0,0,59,0,164280.67,1,0,1,155028.53,1.0596734054473365,1.0,2,0.575,4,0,1,0,59.0,0,5000.0,0
7888,19861621,432,0,0,47,5,0.0,2,0,0,93258.63,0.0,0.3333333333333333,2,0.15,0,1,0,1,7.833333333333333,0,5000.0,0
7889,18700884,305,1,0,34,9,159256.17,1,0,0,156288.7,1.0189805854128584,0.1,1,0.075,0,0,1,2,3.4,1,5000.0,1
7890,14120155,609,1,1,62,7,0.0,2,0,1,158066.38,0.0,0.25,3,0.65,1,1,0,2,7.75,0,5000.0,0
7891,14926669,550,1,1,70,7,149272.9,1,0,1,72087.77,2.0706817441884495,0.125,3,0.575,0,0,0,2,8.75,0,4050.08,0
7892,15195329,358,2,1,30,10,176473.34,1,0,0,104253.87,1.692710757780428,0.09090909090909091,0,0.075,0,0,0,2,2.727272727272727,1,5000.0,0
7893,18990574,418,0,0,64,3,0.0,1,1,0,71920.93,0.0,0.25,3,0.275,0,1,0,1,16.0,0,3210.61,1
7894,14713373,413,0,1,26,7,143178.79,2,1,0,23765.4,6.024420610609937,0.25,0,0.35,0,0,0,2,3.25,1,1558.6,0
7895,18530934,542,0,1,62,0,24351.34,1,0,1,172402.65,0.14124608150697507,1.0,3,0.575,0,0,0,0,62.0,0,5000.0,0
7896,17949952,712,1,0,46,1,46540.67,2,1,0,165898.22,0.280535797576384,1.0,2,0.35,2,0,0,0,23.0,0,5000.0,0
7897,15018852,675,1,0,26,7,194280.67,2,0,1,26112.39,7.439886969864886,0.25,0,0.65,2,0,0,2,3.25,0,1713.03,0
7898,16986289,314,0,1,78,2,0.0,2,0,1,134369.72,0.0,0.6666666666666666,3,0.65,0,1,0,0,26.0,0,5000.0,0
7899,18117229,395,2,0,31,8,195618.97,1,0,1,170585.2,1.146745574964446,0.1111111111111111,1,0.575,0,0,1,2,3.4444444444444446,0,5000.0,0
7900,10959523,636,0,1,76,9,0.0,1,1,1,17597.73,0.0,0.1,3,0.775,1,1,0,2,7.6,0,1089.83,0
7901,12066480,742,0,1,45,9,93838.92,2,1,1,84218.35,1.1142204255910308,0.2,1,0.85,3,0,0,2,4.5,0,5000.0,0
7902,13383646,318,1,1,69,0,193858.72,2,1,0,56379.21,3.4384178420052,2.0,3,0.35,0,0,0,0,69.0,1,2369.88,0
7903,12205958,485,2,0,71,3,0.0,1,1,1,100271.4,0.0,0.25,3,0.775,0,1,0,1,17.75,0,4476.22,0
